faceX,faceY,faceW,faceH,servoPitch,servoYaw
225,447,103,203,180,2.8000000000000016
234,131,297,110,179.46,2.1800000000000015
570,138,95,335,180,0
477,437,314,382,180,0
15,420,331,352,180,1.4000000000000001
36,284,306,287,180,2.71
419,384,58,339,180,1.43
212,197,314,106,180,0.94
136,44,363,371,179.89,0.94
461,64,281,275,179.5,0
497,458,333,298,180,0
386,143,393,138,179.72,0
117,111,145,140,179.13,1.31
620,136,52,128,178.73,0
535,380,291,36,180,0
312,402,63,315,180,0
520,340,59,248,180,0
494,362,244,114,180,0
394,30,165,173,178.76,0
609,144,284,141,178.5,0
561,112,261,61,177.52,0
245,475,96,242,180,0.27
88,117,34,302,180,2.42
555,476,262,338,180,0
182,152,111,143,179.83,0.8300000000000001
585,335,82,168,180,0
198,234,302,391,180,0
616,393,279,113,180,0
88,299,290,231,180,0.87
419,149,310,179,180,0
214,147,168,176,180,0.22
209,323,293,232,180,0
50,362,83,130,180,2.29
212,263,219,320,180,2.29
587,380,167,257,180,0
9,136,293,340,180,1.6500000000000001
312,267,395,338,180,0
576,173,289,283,180,0
170,243,75,325,180,1.1300000000000001
520,37,368,123,178.58,0
321,417,238,337,180,0
61,24,348,354,179.61,0.85
439,392,172,214,180,0
637,402,328,175,180,0
440,7,338,38,177.86,0
507,33,308,182,176.70000000000002,0
332,28,52,112,175.14000000000001,0
426,12,286,329,174.50000000000003,0
208,329,84,295,176.86000000000004,0.7000000000000001
639,415,95,232,179.77000000000004,0
529,428,170,35,180,0
356,71,259,231,179.46,0
377,179,232,140,179.55,0
242,91,210,92,178.52,0
316,95,300,274,178.44,0
168,222,134,111,178.81,0.85
519,462,245,384,180,0
380,377,68,351,180,0
534,347,224,142,180,0
192,73,366,184,179.25,0
548,308,82,311,180,0
465,404,38,142,180,0
600,460,311,38,180,0
636,278,239,284,180,0
41,96,364,166,179.39,0.97
141,232,147,92,179.76999999999998,2.0300000000000002
637,0,199,148,178.10999999999999,0
546,5,188,188,176.7,0
35,351,138,186,178.73999999999998,2.16
382,115,105,134,178.15999999999997,1.02
638,406,70,361,180,0
153,26,339,333,179.52,0
456,23,206,280,178.75,0
5,420,271,380,180,1.8
313,395,390,133,180,0
514,238,212,233,180,0
29,318,333,270,180,1.25
271,408,380,231,180,0
61,298,311,166,180,1.04
186,416,169,224,180,1.54
535,268,264,327,180,0
36,264,31,392,180,2.69
207,280,149,123,180,3.08
455,139,254,266,180,0.45999999999999996
606,301,345,159,180,0
52,435,267,340,180,1.35
162,291,183,47,180,2.02
102,158,165,205,180,3.38
615,349,357,325,180,0
163,283,234,252,180,0.4
346,117,45,312,180,0
487,275,400,274,180,0
105,192,40,89,180,1.95
298,342,237,276,180,0.99
425,351,186,265,180,0
33,39,52,44,178.21,2.61
37,131,339,247,178.35,3.75
440,113,244,220,178.18,1.33
368,332,375,257,180,0
537,448,367,220,180,0
470,394,327,33,180,0
133,289,48,279,180,1.6300000000000001
111,90,168,120,179.1,2.88
359,80,144,320,179.1,1.7699999999999998
448,340,374,67,180,0
440,424,293,45,180,0
592,399,283,33,180,0
238,252,260,166,180,0
609,177,204,186,180,0
531,20,189,93,178.26,0
238,449,333,112,180,0
221,187,368,104,180,0
195,268,57,202,180,0.97
329,133,72,391,180,0.52
3,110,382,282,180,1.78
3,15,168,115,178.32,4.11
413,268,162,221,179.7,2.37
411,463,129,156,180,0.8200000000000001
605,226,339,159,180,0
385,217,118,400,180,0
284,152,148,32,179.28,0
285,10,190,110,177.53,0
600,104,181,60,176.47,0
608,289,137,32,177.12,0
181,106,184,35,175.95000000000002,0.47000000000000003
535,58,391,258,175.42000000000002,0
133,273,257,209,176.79000000000002,0.59
89,300,65,232,178.55,2.58
365,229,340,74,178.81,0.43000000000000016
411,360,160,97,180,0
412,0,376,52,177.86,0
54,276,313,102,178.73000000000002,1.1
193,255,193,84,179.3,1.4100000000000001
580,61,30,173,178.37,0
391,464,176,30,180,0
215,382,400,380,180,0
536,396,218,220,180,0
113,84,177,72,178.8,1.19
369,82,175,306,178.8,0
224,430,179,186,180,0.07
276,1,354,35,177.78,0
412,326,43,146,179.37,0
4,41,362,71,177.73000000000002,1.35
294,99,312,388,178.26000000000002,0.050000000000000044
353,21,323,194,177.04000000000002,0
432,128,111,149,176.66000000000003,0
195,339,160,57,177.93000000000004,0.45
201,260,240,91,178.58000000000004,0.45
415,200,129,364,180,0
634,62,170,249,179.46,0
94,324,125,204,180,1.6400000000000001
140,232,67,133,180,3.1100000000000003
633,334,293,387,180,0
95,313,323,58,180,0.64
145,467,295,53,180,0.92
243,275,256,193,180,0.41000000000000003
288,178,43,227,180,0.52
200,48,47,308,179.62,1.49
42,272,342,372,180,2.56
46,353,207,127,180,4.27
298,383,309,233,180,2.9499999999999993
622,44,364,320,179.64,0
628,330,334,191,180,0
162,357,332,341,180,0
341,268,361,354,180,0
7,158,178,118,179.77,2.24
481,223,327,383,180,0
76,414,362,92,180,0.63
535,447,51,196,180,0
38,162,266,316,180,1.49
88,44,236,58,178.33,2.63
147,277,105,87,179.13000000000002,3.84
449,67,326,327,179.03000000000003,0.9199999999999999
9,184,253,104,179.03000000000003,2.77
618,140,400,334,179.70000000000002,0
273,451,348,220,180,0
345,268,148,321,180,0
119,299,162,288,180,1.2
189,143,251,206,180,1.26
530,24,380,154,178.61,0
440,443,265,169,180,0
53,160,228,166,180,1.53
316,163,101,297,180,1.07
228,61,56,352,180,1.71
625,428,316,169,180,0
303,235,193,351,180,0
104,164,71,218,180,1.81
66,476,201,302,180,3.35
383,437,93,81,180,2.26
358,268,104,233,180,1.3599999999999999
543,474,326,95,180,0
631,47,361,210,179.12,0
448,363,335,173,180,0
188,378,37,298,180,1.1400000000000001
342,196,289,131,180,0
258,285,204,279,180,0
272,111,336,249,180,0
134,253,217,52,180,0.78
401,353,210,49,180,0
418,141,71,191,180,0
546,68,279,57,178.56,0
35,36,207,358,178.31,1.82
515,259,39,277,179.88,0
87,357,276,69,180,0.9500000000000001
309,315,350,127,180,0
54,164,205,112,179.8,1.6400000000000001
531,432,269,348,180,0
242,441,202,323,180,0
3,165,339,218,180,1.48
566,423,143,348,180,0
2,105,55,113,179.21,2.91
198,129,388,271,179.45000000000002,2.1900000000000004
150,433,233,347,180,2.7300000000000004
248,417,152,372,180,2.7300000000000004
241,72,265,205,179.34,2.2
212,405,330,131,180,1.6300000000000001
40,473,348,285,180,2.6900000000000004
431,448,274,339,180,0.2100000000000004
260,294,393,71,180,0
8,462,344,190,180,1.4000000000000001
552,440,239,89,180,0
313,218,34,112,180,0
262,313,321,392,180,0
119,79,264,48,178.63,0.6900000000000001
437,252,100,399,180,0
125,323,291,202,180,0.5
259,58,217,216,179.26,0.02999999999999997
13,205,268,272,180,1.76
471,445,310,398,180,0
110,118,142,319,180,1.3900000000000001
199,219,43,303,180,2.39
291,221,245,131,180,1.46
66,388,370,185,180,2.15
493,207,44,123,180,0.19999999999999996
346,376,134,154,180,0
399,126,300,340,180,0
586,57,375,171,179.02,0
436,146,64,394,180,0
332,194,184,398,180,0
626,51,382,225,179.23,0
374,321,202,181,180,0
344,193,49,289,180,0
211,367,182,97,180,0.18
240,28,364,393,179.84,0
281,173,68,96,179.65,0
210,50,266,293,179.21,0
2,186,114,71,179.02,2.61
448,309,256,172,180,0.04999999999999982
466,413,114,226,180,0
389,57,251,328,179.81,0
452,390,62,118,180,0
233,61,335,297,179.69,0
406,172,178,268,180,0
466,292,346,192,180,0
137,111,258,284,180,0.54
518,239,156,376,180,0
207,122,184,235,180,0.21
114,110,175,259,180,1.4
487,389,59,271,180,0
175,411,364,400,180,0
395,371,100,91,180,0
47,309,191,117,180,1.78
468,10,82,378,179.59,0
592,132,82,352,180,0
107,72,118,346,180,1.54
520,264,302,75,180,0
477,234,376,31,180,0
379,403,230,74,180,0
308,121,47,314,180,0
243,479,59,268,180,0.48
176,256,265,301,180,0.6
469,344,238,178,180,0
284,30,394,58,178.19,0
449,77,388,101,177.06,0
115,167,342,107,176.86,0.34
62,165,330,242,177.32000000000002,1.27
479,150,276,156,177.20000000000002,0
490,355,51,164,179.17000000000002,0
578,297,261,134,180,0
250,134,38,63,179.25,0.51
370,263,84,139,180,0
408,220,59,346,180,0
560,280,268,180,180,0
582,200,201,328,180,0
200,172,359,290,180,0
210,456,375,286,180,0
129,180,393,251,180,0
276,460,360,69,180,0
256,446,33,45,180,0.48
269,184,180,316,180,0.08999999999999997
378,427,121,328,180,0
365,8,137,68,178.02,0
67,187,398,268,178.83,0.54
317,396,268,356,180,0
128,216,396,371,180,0
53,47,300,224,179.19,1.17
179,269,399,116,180,0.59
340,277,333,62,180,0
530,438,355,36,180,0
160,312,311,364,180,0
60,3,292,287,179.06,1.1400000000000001
26,116,345,111,178.37,2.3600000000000003
458,109,399,56,177.34,0
261,40,66,57,175.62,0.26
304,11,113,87,173.76,0
486,471,385,79,176.45999999999998,0
618,11,226,119,174.76,0
449,298,286,376,177.22,0
204,336,311,133,178.84,0
54,240,171,51,179.09,1.81
115,401,155,98,180,3.09
483,363,159,181,180,0.6699999999999999
371,333,120,295,180,0
440,248,320,309,180,0
467,213,84,254,180,0
145,21,385,320,179.41,0
97,176,125,40,178.97,1.61
229,7,97,136,177.32,2.04
1,361,216,338,180,4.15
457,468,140,124,180,2.0800000000000005
32,380,133,296,180,4.300000000000001
569,95,197,358,180,0.8300000000000005
466,260,329,301,180,0
330,51,350,53,178.37,0
549,198,122,147,178.68,0
133,41,240,144,177.41,0.67
445,458,322,338,180,0
315,302,122,315,180,0
18,177,328,259,180,1.3800000000000001
127,100,360,62,178.91,1.5100000000000002
42,307,72,322,180,3.93
604,423,217,223,180,0.010000000000000231
159,236,59,157,180,1.3300000000000003
121,284,221,268,180,2.22
172,297,249,113,180,2.46
532,100,52,275,180,0.08000000000000007
339,274,351,143,180,0
505,324,337,347,180,0
232,233,331,384,180,0
334,221,231,207,180,0
314,354,398,52,180,0
575,405,246,135,180,0
275,416,265,231,180,0
519,429,263,38,180,0
473,322,53,82,180,0
344,31,68,142,178.62,0
521,14,120,76,176.74,0
225,191,158,380,178.15,0.16
76,340,73,296,180,2.24
97,102,193,331,180,3.5100000000000002
381,123,69,44,179.05,2.56
595,370,35,63,180,0
8,112,301,123,179.33,1.62
184,406,303,252,180,1.4700000000000002
217,161,117,113,179.77,1.9200000000000002
574,104,396,290,179.86,0
97,204,253,320,180,0.97
112,224,296,156,180,1.5699999999999998
515,85,118,363,180,0
444,131,77,312,180,0
17,412,77,32,180,2.65
138,361,225,292,180,3.35
52,297,212,311,180,4.970000000000001
272,201,376,60,179.91,3.5700000000000003
301,149,283,362,180,2.3500000000000005
440,203,132,145,180,0.49000000000000044
254,450,241,307,180,0
404,80,168,86,178.83,0
312,357,266,197,180,0
162,12,81,104,178.24,1.18
351,70,358,396,178.52,0
81,343,206,180,180,1.36
144,314,155,279,180,2.35
550,330,364,285,180,0
137,303,359,385,180,0
583,99,37,90,179.04,0
378,273,42,33,179.53,0
362,343,43,346,180,0
614,221,121,242,180,0
75,316,80,301,180,2.05
227,25,282,133,178.51,1.5699999999999998
37,442,121,155,180,3.8
10,449,256,113,180,5.62
537,401,163,311,180,2.64
77,339,308,305,180,3.5300000000000002
135,8,272,278,179.07,4.0200000000000005
284,1,301,301,178.18,2.8800000000000003
546,107,288,237,178.03,0
81,460,398,302,180,0.4
203,201,193,38,179.8,0.61
288,72,399,295,179.59,0
176,270,313,395,180,0
159,97,73,160,179.37,1.25
424,52,134,94,177.96,0
434,188,151,268,178.78,0
41,333,193,275,180,1.83
249,3,41,321,179.23,2.34
596,282,230,61,179.95,0
136,153,120,234,180,1.24
282,2,178,274,178.99,0.73
219,235,361,41,179.14000000000001,0
330,116,257,141,178.60000000000002,0
563,132,320,124,178.14000000000001,0
213,64,244,279,177.77,0
105,275,351,365,179.94,0.4
112,194,302,260,180,0.9700000000000001
452,178,343,259,180,0
599,82,362,171,179.27,0
418,97,41,61,178.14000000000001,0
149,383,256,374,180,0.43
424,21,109,99,178.3,0
543,316,120,112,179.62,0
274,89,221,244,179.33,0
131,404,162,270,180,1.08
609,268,116,176,180,0
564,319,350,258,180,0
638,194,284,216,180,0
284,176,138,356,180,0
599,43,200,290,179.48,0
349,467,141,46,180,0
461,215,137,81,180,0
295,83,372,329,180,0
501,108,332,303,180,0
589,446,262,366,180,0
106,221,251,136,180,0.89
436,227,225,290,180,0
309,274,372,171,180,0
259,427,271,115,180,0
9,178,326,281,180,1.48
320,325,93,180,180,1.02
105,24,276,248,179.08,1.79
593,13,41,376,178.69000000000003,0
626,192,278,141,178.91000000000003,0
307,283,376,177,180,0
383,388,243,274,180,0
156,124,38,40,179.04,1.45
617,294,281,240,180,0
385,83,318,126,179.06,0
81,220,68,284,180,2.05
430,115,121,297,180,0.34999999999999987
563,230,376,157,180,0
582,265,359,178,180,0
567,420,179,398,180,0
638,334,129,123,180,0
541,406,349,260,180,0
553,123,120,291,180,0
621,121,133,296,180,0
365,402,134,327,180,0
217,53,371,190,179.08,0
600,446,205,220,180,0
55,16,194,257,179.04,1.68
532,118,349,69,178.16,0
394,118,303,84,177.35999999999999,0
619,404,162,399,180,0
515,337,195,151,180,0
330,44,88,368,179.88,0
107,334,324,99,180,0.51
557,12,40,94,178.19,0
512,376,143,390,180,0
51,369,150,210,180,1.94
347,143,313,351,180,0.10999999999999988
262,47,316,270,179.42,0
271,396,114,238,180,0
266,427,370,73,180,0
458,187,247,209,180,0
88,342,58,86,180,2.0300000000000002
365,107,187,197,179.65,0.6500000000000001
396,293,304,397,180,0
478,469,256,187,180,0
466,24,273,306,179.37,0
587,141,170,236,179.56,0
136,153,236,398,180,0.66
522,107,93,398,180,0
138,442,326,297,180,0.19
464,204,362,293,180,0
212,87,144,188,179.41,0.36
12,363,379,42,180,1.5499999999999998
122,405,209,327,180,2.4899999999999998
498,161,246,104,179.73,0
281,86,47,282,179.6,0.16
134,17,337,145,178.09,0.33999999999999997
467,131,203,59,177.29,0
24,28,309,163,175.98,1.42
469,157,42,121,175.75,0
222,273,226,190,177.03,0
40,38,247,389,176.95,1.57
293,157,67,87,176.54999999999998,1.51
140,477,248,186,179.85,2.0700000000000003
238,411,202,83,180,1.8800000000000003
324,445,315,77,180,0.27000000000000024
150,336,332,219,180,0.27000000000000024
263,11,42,149,178.45,0.6300000000000002
449,2,161,142,176.78,0
483,98,62,340,177.06,0
290,265,398,217,178.39000000000001,0
389,111,268,377,178.98000000000002,0
526,140,316,281,179.38000000000002,0
392,67,263,131,178.3,0
524,73,131,393,178.59,0
16,269,110,148,179.62,2.49
148,148,235,374,180,3.04
113,121,285,65,179.13,3.69
220,2,388,365,178.57,2.75
530,465,347,317,180,0
31,198,195,375,180,1.92
274,367,340,282,180,0.6799999999999999
509,179,333,396,180,0
632,65,295,72,178.61,0
140,375,132,279,180,1.1400000000000001
354,196,316,371,180,0
91,22,351,301,179.32,0.54
431,56,360,77,177.85999999999999,0
627,249,94,200,178.95,0
391,247,112,67,179.35,0
532,222,107,134,179.84,0
535,326,215,260,180,0
216,362,85,156,180,0.62
441,88,366,354,180,0
244,192,72,222,180,0.4
396,194,395,222,180,0
174,310,184,360,180,0.54
373,422,182,331,180,0
135,427,208,69,180,0.81
294,407,55,309,180,0.81
535,284,140,132,180,0
4,392,165,399,180,2.34
534,33,167,290,179.38,0
480,190,181,137,179.56,0
217,377,96,184,180,0.55
443,405,367,54,180,0
625,144,366,229,180,0
268,263,157,77,180,0
153,433,272,53,180,0.31
404,200,114,252,180,0
94,142,325,390,180,0.64
386,328,92,52,180,0
416,458,167,244,180,0
203,197,39,274,180,0.98
611,29,161,354,179.66,0
501,51,154,358,179.56,0
627,240,57,325,180,0
599,400,373,172,180,0
393,17,361,326,179.4,0
185,377,232,145,180,0.19
220,309,189,250,180,0.25
306,156,102,319,180,0
137,211,46,367,180,1.6
123,198,105,320,180,3.05
589,346,386,235,180,0
286,266,182,199,180,0
554,28,191,42,178.09,0
27,287,115,174,179.43,2.36
639,462,99,89,180,0
139,109,122,338,180,1.2
638,294,194,232,180,0
57,98,163,204,179.6,1.82
153,264,94,388,180,3.02
590,429,144,240,180,0
610,211,104,224,180,0
230,298,32,95,180,0.74
627,128,194,205,179.9,0
572,61,388,133,178.77,0
633,113,304,233,178.66,0
140,59,177,321,178.45,0.92
613,107,371,289,178.56,0
576,209,271,172,179.11,0
52,21,88,63,177.23000000000002,2.24
531,2,212,229,175.99,0
503,430,139,160,178.69,0
156,239,202,203,179.69,0.63
346,451,376,132,180,0
2,459,85,310,180,2.7600000000000002
575,134,175,51,179.19,0
445,325,146,227,180,0
206,267,218,145,180,0
358,90,39,76,178.88,0
37,152,238,87,178.43,1.6400000000000001
314,254,308,240,179.77,0.16000000000000014
371,222,169,156,180,0
408,405,110,203,180,0
514,375,268,45,180,0
292,316,332,143,180,0
585,33,257,69,178.27,0
392,311,201,355,180,0
33,313,47,221,180,2.64
361,108,192,204,179.7,1.27
238,356,324,380,180,0.47
109,65,189,228,179.39,1.64
611,368,327,309,180,0
458,279,271,186,180,0
58,54,31,105,178.66,2.47
389,208,285,109,178.88,0.3600000000000003
407,194,84,192,179.38,0
15,242,395,236,180,1.08
524,48,286,136,178.76,0
317,80,260,277,178.54,0
25,230,285,342,180,1.53
535,26,360,136,178.54,0
39,382,309,101,180,1.27
204,46,150,227,179.19,1.6800000000000002
428,126,212,269,179.39,0
535,304,126,273,180,0
341,479,393,165,180,0
230,224,187,196,180,0
17,441,353,136,180,1.27
371,345,168,286,180,0
562,300,163,138,180,0
36,84,308,340,180,1.3
242,160,218,376,180,0.99
193,393,223,122,180,1.15
403,167,174,227,180,0
33,223,240,177,180,1.67
198,180,210,321,180,1.8399999999999999
28,301,52,146,180,4.5
436,197,213,336,180,2.28
369,384,156,248,180,1.0099999999999998
68,452,157,221,180,2.75
285,191,171,351,180,2.25
465,245,33,49,180,0.6399999999999999
496,215,69,290,180,0
261,382,331,386,180,0
6,282,68,165,180,2.8000000000000003
564,415,57,60,180,0.08000000000000007
113,370,362,303,180,0.3400000000000001
575,233,344,170,180,0
406,149,278,48,179.33,0
599,460,36,193,180,0
213,353,375,61,180,0
345,37,334,335,179.64,0
145,162,153,94,179.32999999999998,0.99
71,350,396,31,180,1.5
331,183,193,135,180,0.42999999999999994
468,238,159,223,180,0
512,125,48,271,180,0
75,446,47,156,180,2.22
89,421,142,327,180,3.8200000000000003
413,403,116,103,180,2.3100000000000005
402,214,77,150,180,1.1100000000000005
168,1,289,76,177.99,1.1900000000000006
87,150,151,77,177.47,2.7700000000000005
317,202,108,321,178.69,2.2600000000000007
550,207,39,242,179.57,0
16,277,95,94,180,2.57
333,25,357,62,178.16,0.6599999999999997
547,151,209,175,178.16,0
130,165,63,144,178.16,1.59
31,328,119,208,180,3.8900000000000006
546,132,109,75,179.29,1.0900000000000003
50,204,220,376,180,2.6900000000000004
68,352,83,52,180,4.800000000000001
119,359,71,289,180,6.460000000000001
11,100,31,55,178.87,9.4
98,230,353,36,178.95000000000002,9.860000000000001
548,237,178,352,180,6.690000000000001
164,9,254,191,178.64,6.980000000000001
73,194,58,249,179.42,9.160000000000002
157,358,318,289,180,9.160000000000002
337,263,369,68,180,7.150000000000002
255,57,116,165,178.99,7.220000000000002
421,251,375,152,179.86,4.3400000000000025
422,82,356,145,179.0,1.5400000000000023
509,358,282,351,180,0
636,364,205,223,180,0
143,159,261,72,179.55,0.47000000000000003
130,285,44,150,180,2.15
560,351,383,333,180,0
10,183,132,365,180,2.44
37,382,270,365,180,3.92
77,158,44,221,180,6.13
522,125,230,62,179.16,2.96
19,244,122,378,180,5.359999999999999
591,380,119,225,180,2.059999999999999
454,458,207,235,180,0
415,86,189,92,178.92,0
84,27,48,210,177.83999999999997,2.12
430,130,139,232,177.89999999999998,0.33000000000000007
39,343,119,223,180,2.5500000000000003
46,452,275,326,180,3.9200000000000004
400,179,199,303,180,2.1300000000000003
167,64,39,384,180,3.4700000000000006
34,442,116,244,180,5.750000000000001
273,182,323,40,179.62,4.610000000000001
445,322,65,265,180,3.040000000000001
83,477,388,283,180,3.470000000000001
458,418,322,286,180,0.48000000000000087
98,381,371,37,180,0.8500000000000009
463,404,326,50,180,0
636,393,253,375,180,0
351,415,395,176,180,0
49,340,236,398,180,1.53
616,316,398,236,180,0
404,15,128,189,178.69,0
304,74,171,362,178.84,0
233,145,353,361,179.69,0
525,277,136,200,180,0
62,402,43,68,180,2.37
296,468,108,208,180,2.0700000000000003
348,61,359,163,179.02,4.440892098500626e-16
61,369,173,64,180,1.7300000000000004
72,217,244,284,180,2.99
557,311,159,62,180,0
356,346,294,36,180,0
615,5,376,245,178.87,0
347,109,298,220,178.66,0
162,197,224,93,178.66,0.46
30,431,352,63,180,1.6
60,55,282,197,179.13,2.79
285,414,150,221,180,2.39
42,255,365,285,180,3.35
285,469,359,277,180,1.9100000000000001
340,285,85,244,180,1.29
570,474,245,202,180,0
5,244,174,211,180,2.2800000000000002
561,49,31,194,179.06,0
228,351,340,86,180,0
611,61,348,187,179.14,0
351,436,332,293,180,0
486,394,198,218,180,0
628,405,318,279,180,0
502,135,239,179,179.84,0
193,446,221,288,180,0.17
309,302,307,278,180,0
118,411,57,168,180,1.74
41,202,178,236,180,3.64
133,346,155,194,180,4.74
509,152,368,239,180,1.0100000000000002
